"train/global_step","./llama_gpt_results_packing - _step","./llama_gpt_results_packing - _step__MIN","./llama_gpt_results_packing - _step__MAX","./llama_gpt_results_packing - eval/loss","./llama_gpt_results_packing - eval/loss__MIN","./llama_gpt_results_packing - eval/loss__MAX"
"36450","1457","1457","1457","4.543578624725342","4.543578624725342","4.543578624725342"
"36500","1459","1459","1459","4.4478020668029785","4.4478020668029785","4.4478020668029785"
"36550","1461","1461","1461","4.476772785186768","4.476772785186768","4.476772785186768"
"36600","1463","1463","1463","4.368844985961914","4.368844985961914","4.368844985961914"
"36650","1465","1465","1465","4.499297618865967","4.499297618865967","4.499297618865967"
"36700","1467","1467","1467","4.382667064666748","4.382667064666748","4.382667064666748"
"36750","1469","1469","1469","4.414361000061035","4.414361000061035","4.414361000061035"
"36800","1471","1471","1471","4.590219497680664","4.590219497680664","4.590219497680664"
"36850","1473","1473","1473","4.577728748321533","4.577728748321533","4.577728748321533"
"36900","1475","1475","1475","4.585830211639404","4.585830211639404","4.585830211639404"
"36950","1477","1477","1477","4.518537998199463","4.518537998199463","4.518537998199463"
"37000","1479","1479","1479","4.49901819229126","4.49901819229126","4.49901819229126"
"37050","1481","1481","1481","4.442725658416748","4.442725658416748","4.442725658416748"
"37100","1483","1483","1483","4.532097816467285","4.532097816467285","4.532097816467285"
"37150","1485","1485","1485","4.42487907409668","4.42487907409668","4.42487907409668"
"37200","1487","1487","1487","4.411362648010254","4.411362648010254","4.411362648010254"
"37250","1489","1489","1489","4.612638473510742","4.612638473510742","4.612638473510742"
"37300","1491","1491","1491","4.467344284057617","4.467344284057617","4.467344284057617"
"37350","1493","1493","1493","4.566363334655762","4.566363334655762","4.566363334655762"
"37400","1495","1495","1495","4.479014873504639","4.479014873504639","4.479014873504639"
"37450","1497","1497","1497","4.391605377197266","4.391605377197266","4.391605377197266"
"37500","1499","1499","1499","4.369202136993408","4.369202136993408","4.369202136993408"
"37550","1501","1501","1501","4.449005603790283","4.449005603790283","4.449005603790283"
"37600","1503","1503","1503","4.429492473602295","4.429492473602295","4.429492473602295"
"37650","1505","1505","1505","4.669956207275391","4.669956207275391","4.669956207275391"
"37700","1507","1507","1507","4.592479228973389","4.592479228973389","4.592479228973389"
"37750","1509","1509","1509","4.522654056549072","4.522654056549072","4.522654056549072"
"37800","1511","1511","1511","4.497659206390381","4.497659206390381","4.497659206390381"
"37850","1513","1513","1513","4.577448844909668","4.577448844909668","4.577448844909668"
"37900","1515","1515","1515","4.514997959136963","4.514997959136963","4.514997959136963"
"37950","1517","1517","1517","4.456733226776123","4.456733226776123","4.456733226776123"
"38000","1519","1519","1519","4.397222518920898","4.397222518920898","4.397222518920898"
"38050","1521","1521","1521","4.426328182220459","4.426328182220459","4.426328182220459"
"38100","1523","1523","1523","4.656706809997559","4.656706809997559","4.656706809997559"
"38150","1525","1525","1525","4.55014705657959","4.55014705657959","4.55014705657959"
"38200","1527","1527","1527","4.575506687164307","4.575506687164307","4.575506687164307"
"38250","1529","1529","1529","4.585855007171631","4.585855007171631","4.585855007171631"
"38300","1531","1531","1531","4.548417568206787","4.548417568206787","4.548417568206787"
"38350","1533","1533","1533","4.5964555740356445","4.5964555740356445","4.5964555740356445"
"38400","1535","1535","1535","4.402642250061035","4.402642250061035","4.402642250061035"
"38450","1537","1537","1537","4.509840488433838","4.509840488433838","4.509840488433838"
"38500","1539","1539","1539","4.596207141876221","4.596207141876221","4.596207141876221"
"38550","1541","1541","1541","4.53537654876709","4.53537654876709","4.53537654876709"
"38600","1543","1543","1543","4.556938171386719","4.556938171386719","4.556938171386719"
"38650","1545","1545","1545","4.492100715637207","4.492100715637207","4.492100715637207"
"38700","1547","1547","1547","4.4714789390563965","4.4714789390563965","4.4714789390563965"
"38750","1549","1549","1549","4.569984436035156","4.569984436035156","4.569984436035156"
"38800","1551","1551","1551","4.477489948272705","4.477489948272705","4.477489948272705"
"38850","1553","1553","1553","4.522348880767822","4.522348880767822","4.522348880767822"
"38900","1555","1555","1555","4.496315002441406","4.496315002441406","4.496315002441406"
"38950","1557","1557","1557","4.734367370605469","4.734367370605469","4.734367370605469"
"39000","1559","1559","1559","4.61683988571167","4.61683988571167","4.61683988571167"
"39050","1561","1561","1561","4.563406944274902","4.563406944274902","4.563406944274902"
"39100","1563","1563","1563","4.537513256072998","4.537513256072998","4.537513256072998"
"39150","1565","1565","1565","4.65878963470459","4.65878963470459","4.65878963470459"
"39200","1567","1567","1567","4.521393299102783","4.521393299102783","4.521393299102783"
"39250","1569","1569","1569","4.5165581703186035","4.5165581703186035","4.5165581703186035"
"39300","1571","1571","1571","4.637901306152344","4.637901306152344","4.637901306152344"
"39350","1573","1573","1573","4.676709175109863","4.676709175109863","4.676709175109863"
"39400","1575","1575","1575","4.569396018981934","4.569396018981934","4.569396018981934"
"39450","1577","1577","1577","4.517276287078857","4.517276287078857","4.517276287078857"
"39500","1579","1579","1579","4.45065450668335","4.45065450668335","4.45065450668335"
"39550","1581","1581","1581","4.4737467765808105","4.4737467765808105","4.4737467765808105"
"39600","1583","1583","1583","4.541942119598389","4.541942119598389","4.541942119598389"
"39650","1585","1585","1585","4.623537540435791","4.623537540435791","4.623537540435791"
"39700","1587","1587","1587","4.481528282165527","4.481528282165527","4.481528282165527"
"39750","1589","1589","1589","4.624673843383789","4.624673843383789","4.624673843383789"
"39800","1591","1591","1591","4.550870418548584","4.550870418548584","4.550870418548584"
"39850","1593","1593","1593","4.6802778244018555","4.6802778244018555","4.6802778244018555"
"39900","1595","1595","1595","4.656891345977783","4.656891345977783","4.656891345977783"
"39950","1597","1597","1597","4.641304016113281","4.641304016113281","4.641304016113281"
"40000","1599","1599","1599","4.575019359588623","4.575019359588623","4.575019359588623"
"40050","1601","1601","1601","4.602193832397461","4.602193832397461","4.602193832397461"
"40100","1603","1603","1603","4.521442890167236","4.521442890167236","4.521442890167236"
"40150","1605","1605","1605","4.553922176361084","4.553922176361084","4.553922176361084"
"40200","1607","1607","1607","4.669424057006836","4.669424057006836","4.669424057006836"
"40250","1609","1609","1609","4.4647722244262695","4.4647722244262695","4.4647722244262695"
"40300","1611","1611","1611","4.528012752532959","4.528012752532959","4.528012752532959"
"40350","1613","1613","1613","4.545704364776611","4.545704364776611","4.545704364776611"
"40400","1615","1615","1615","4.549648761749268","4.549648761749268","4.549648761749268"
"40450","1617","1617","1617","4.471932411193848","4.471932411193848","4.471932411193848"
"40500","1619","1619","1619","4.53780460357666","4.53780460357666","4.53780460357666"
"40550","1621","1621","1621","4.415153980255127","4.415153980255127","4.415153980255127"
"40600","1623","1623","1623","4.730014324188232","4.730014324188232","4.730014324188232"
"40650","1625","1625","1625","4.724815368652344","4.724815368652344","4.724815368652344"
"40700","1627","1627","1627","4.776411533355713","4.776411533355713","4.776411533355713"
"40750","1629","1629","1629","4.721039772033691","4.721039772033691","4.721039772033691"
"40800","1631","1631","1631","4.687085151672363","4.687085151672363","4.687085151672363"
"40850","1633","1633","1633","4.61099910736084","4.61099910736084","4.61099910736084"
"40900","1635","1635","1635","4.564598560333252","4.564598560333252","4.564598560333252"
"40950","1637","1637","1637","4.602566242218018","4.602566242218018","4.602566242218018"
"41000","1639","1639","1639","4.627020835876465","4.627020835876465","4.627020835876465"
"41050","1641","1641","1641","4.69177770614624","4.69177770614624","4.69177770614624"
"41100","1643","1643","1643","4.669315338134766","4.669315338134766","4.669315338134766"
"41150","1645","1645","1645","4.631758213043213","4.631758213043213","4.631758213043213"
"41200","1647","1647","1647","4.640632152557373","4.640632152557373","4.640632152557373"
"41250","1649","1649","1649","4.4937944412231445","4.4937944412231445","4.4937944412231445"
"41300","1651","1651","1651","4.509711742401123","4.509711742401123","4.509711742401123"
"41350","1653","1653","1653","4.582684516906738","4.582684516906738","4.582684516906738"
"41400","1655","1655","1655","4.658348083496094","4.658348083496094","4.658348083496094"
"41450","1657","1657","1657","4.698038101196289","4.698038101196289","4.698038101196289"
"41500","1659","1659","1659","4.647727012634277","4.647727012634277","4.647727012634277"
"41550","1661","1661","1661","4.619704246520996","4.619704246520996","4.619704246520996"
"41600","1663","1663","1663","4.599921703338623","4.599921703338623","4.599921703338623"
"41650","1665","1665","1665","4.648036956787109","4.648036956787109","4.648036956787109"
"41700","1667","1667","1667","4.555051326751709","4.555051326751709","4.555051326751709"
"41750","1669","1669","1669","4.680160999298096","4.680160999298096","4.680160999298096"
"41800","1671","1671","1671","4.6202545166015625","4.6202545166015625","4.6202545166015625"
"41850","1673","1673","1673","4.606526851654053","4.606526851654053","4.606526851654053"
"41900","1675","1675","1675","4.774240016937256","4.774240016937256","4.774240016937256"
"41950","1677","1677","1677","4.653425693511963","4.653425693511963","4.653425693511963"
"42000","1679","1679","1679","4.573985576629639","4.573985576629639","4.573985576629639"
"42050","1681","1681","1681","4.558193206787109","4.558193206787109","4.558193206787109"
"42100","1683","1683","1683","4.611523151397705","4.611523151397705","4.611523151397705"
"42150","1685","1685","1685","4.5216875076293945","4.5216875076293945","4.5216875076293945"
"42200","1687","1687","1687","4.646879196166992","4.646879196166992","4.646879196166992"
"42250","1689","1689","1689","4.59934663772583","4.59934663772583","4.59934663772583"
"42300","1691","1691","1691","4.760887622833252","4.760887622833252","4.760887622833252"
"42350","1693","1693","1693","4.751684188842773","4.751684188842773","4.751684188842773"
"42400","1695","1695","1695","4.671363353729248","4.671363353729248","4.671363353729248"
"42450","1697","1697","1697","4.671327114105225","4.671327114105225","4.671327114105225"
"42500","1699","1699","1699","4.66117000579834","4.66117000579834","4.66117000579834"
"42550","1701","1701","1701","4.530012607574463","4.530012607574463","4.530012607574463"
"42600","1703","1703","1703","4.5895891189575195","4.5895891189575195","4.5895891189575195"
"42650","1705","1705","1705","4.575977325439453","4.575977325439453","4.575977325439453"
"42700","1707","1707","1707","4.609851837158203","4.609851837158203","4.609851837158203"
"42750","1709","1709","1709","4.694314956665039","4.694314956665039","4.694314956665039"
"42800","1711","1711","1711","4.7215752601623535","4.7215752601623535","4.7215752601623535"
"42850","1713","1713","1713","4.721873760223389","4.721873760223389","4.721873760223389"
"42900","1715","1715","1715","4.749773025512695","4.749773025512695","4.749773025512695"
"42950","1717","1717","1717","4.672642707824707","4.672642707824707","4.672642707824707"
"43000","1719","1719","1719","4.707912921905518","4.707912921905518","4.707912921905518"
"43050","1721","1721","1721","4.657374858856201","4.657374858856201","4.657374858856201"
"43100","1723","1723","1723","4.471906661987305","4.471906661987305","4.471906661987305"
"43150","1725","1725","1725","4.786619186401367","4.786619186401367","4.786619186401367"
"43200","1727","1727","1727","4.679231643676758","4.679231643676758","4.679231643676758"
"43250","1729","1729","1729","4.6702070236206055","4.6702070236206055","4.6702070236206055"
"43300","1731","1731","1731","4.703420162200928","4.703420162200928","4.703420162200928"
"43350","1733","1733","1733","4.582942485809326","4.582942485809326","4.582942485809326"
"43400","1735","1735","1735","4.726228713989258","4.726228713989258","4.726228713989258"
"43450","1737","1737","1737","4.652066230773926","4.652066230773926","4.652066230773926"
"43500","1739","1739","1739","4.5693278312683105","4.5693278312683105","4.5693278312683105"
"43550","1741","1741","1741","4.712734222412109","4.712734222412109","4.712734222412109"
"43600","1743","1743","1743","4.749815464019775","4.749815464019775","4.749815464019775"
"43650","1745","1745","1745","4.725287437438965","4.725287437438965","4.725287437438965"
"43700","1747","1747","1747","4.734869480133057","4.734869480133057","4.734869480133057"
"43750","1749","1749","1749","4.708925724029541","4.708925724029541","4.708925724029541"
"43800","1751","1751","1751","4.640977382659912","4.640977382659912","4.640977382659912"
"43850","1753","1753","1753","4.710453987121582","4.710453987121582","4.710453987121582"
"43900","1755","1755","1755","4.49301290512085","4.49301290512085","4.49301290512085"
"43950","1757","1757","1757","4.585932731628418","4.585932731628418","4.585932731628418"
"44000","1759","1759","1759","4.733593463897705","4.733593463897705","4.733593463897705"
"44050","1761","1761","1761","4.634937763214111","4.634937763214111","4.634937763214111"
"44100","1763","1763","1763","4.653395652770996","4.653395652770996","4.653395652770996"
"44150","1765","1765","1765","4.639840602874756","4.639840602874756","4.639840602874756"
"44200","1767","1767","1767","4.704591274261475","4.704591274261475","4.704591274261475"
"44250","1769","1769","1769","4.586545944213867","4.586545944213867","4.586545944213867"
"44300","1771","1771","1771","4.719249725341797","4.719249725341797","4.719249725341797"
"44350","1773","1773","1773","4.671087741851807","4.671087741851807","4.671087741851807"
"44400","1775","1775","1775","4.668848991394043","4.668848991394043","4.668848991394043"
"44450","1777","1777","1777","4.807297229766846","4.807297229766846","4.807297229766846"
"44500","1779","1779","1779","4.627037048339844","4.627037048339844","4.627037048339844"
"44550","1781","1781","1781","4.655208587646484","4.655208587646484","4.655208587646484"
"44600","1783","1783","1783","4.771862030029297","4.771862030029297","4.771862030029297"
"44650","1785","1785","1785","4.657018661499023","4.657018661499023","4.657018661499023"
"44700","1787","1787","1787","4.766347885131836","4.766347885131836","4.766347885131836"
"44750","1789","1789","1789","4.652475357055664","4.652475357055664","4.652475357055664"
"44800","1791","1791","1791","4.6834716796875","4.6834716796875","4.6834716796875"
"44850","1793","1793","1793","4.82423734664917","4.82423734664917","4.82423734664917"
"44900","1795","1795","1795","4.6950249671936035","4.6950249671936035","4.6950249671936035"
"44950","1797","1797","1797","4.786062240600586","4.786062240600586","4.786062240600586"
"45000","1799","1799","1799","4.655648231506348","4.655648231506348","4.655648231506348"
"45050","1801","1801","1801","4.700105667114258","4.700105667114258","4.700105667114258"
"45100","1803","1803","1803","4.763103008270264","4.763103008270264","4.763103008270264"
"45150","1805","1805","1805","4.630654335021973","4.630654335021973","4.630654335021973"
"45200","1807","1807","1807","4.666917324066162","4.666917324066162","4.666917324066162"
"45250","1809","1809","1809","4.760415077209473","4.760415077209473","4.760415077209473"
"45300","1811","1811","1811","4.770550727844238","4.770550727844238","4.770550727844238"
"45350","1813","1813","1813","4.8037333488464355","4.8037333488464355","4.8037333488464355"
"45400","1815","1815","1815","4.706003189086914","4.706003189086914","4.706003189086914"
"45450","1817","1817","1817","4.701690673828125","4.701690673828125","4.701690673828125"
"45500","1819","1819","1819","4.698230266571045","4.698230266571045","4.698230266571045"
"45550","1821","1821","1821","4.715487003326416","4.715487003326416","4.715487003326416"
"45600","1823","1823","1823","4.729313850402832","4.729313850402832","4.729313850402832"
"45650","1825","1825","1825","4.762620449066162","4.762620449066162","4.762620449066162"
"45700","1827","1827","1827","4.87725305557251","4.87725305557251","4.87725305557251"
"45750","1829","1829","1829","4.688011169433594","4.688011169433594","4.688011169433594"
"45800","1831","1831","1831","4.722661018371582","4.722661018371582","4.722661018371582"
"45850","1833","1833","1833","4.791757583618164","4.791757583618164","4.791757583618164"
"45900","1835","1835","1835","4.667637825012207","4.667637825012207","4.667637825012207"
"45950","1837","1837","1837","4.66916036605835","4.66916036605835","4.66916036605835"
"46000","1839","1839","1839","4.682553768157959","4.682553768157959","4.682553768157959"
"46050","1841","1841","1841","4.723217010498047","4.723217010498047","4.723217010498047"
"46100","1843","1843","1843","4.848541259765625","4.848541259765625","4.848541259765625"
"46150","1845","1845","1845","4.87130069732666","4.87130069732666","4.87130069732666"
"46200","1847","1847","1847","4.7850518226623535","4.7850518226623535","4.7850518226623535"
"46250","1849","1849","1849","4.709762096405029","4.709762096405029","4.709762096405029"
"46300","1851","1851","1851","4.709551811218262","4.709551811218262","4.709551811218262"
"46350","1853","1853","1853","4.664596080780029","4.664596080780029","4.664596080780029"
"46400","1855","1855","1855","4.6835832595825195","4.6835832595825195","4.6835832595825195"
"46450","1857","1857","1857","4.705460548400879","4.705460548400879","4.705460548400879"
"46500","1859","1859","1859","4.712093353271484","4.712093353271484","4.712093353271484"
"46550","1861","1861","1861","4.785877704620361","4.785877704620361","4.785877704620361"
"46600","1863","1863","1863","4.790615081787109","4.790615081787109","4.790615081787109"
"46650","1865","1865","1865","4.720044136047363","4.720044136047363","4.720044136047363"
"46700","1867","1867","1867","4.7765936851501465","4.7765936851501465","4.7765936851501465"
"46750","1869","1869","1869","4.75735330581665","4.75735330581665","4.75735330581665"
"46800","1871","1871","1871","4.675879955291748","4.675879955291748","4.675879955291748"
"46850","1873","1873","1873","4.750382900238037","4.750382900238037","4.750382900238037"
"46900","1875","1875","1875","4.773400783538818","4.773400783538818","4.773400783538818"
"46950","1877","1877","1877","4.850070953369141","4.850070953369141","4.850070953369141"
"47000","1879","1879","1879","4.67781925201416","4.67781925201416","4.67781925201416"
"47050","1881","1881","1881","4.717418193817139","4.717418193817139","4.717418193817139"
"47100","1883","1883","1883","4.762210369110107","4.762210369110107","4.762210369110107"
"47150","1885","1885","1885","4.73760461807251","4.73760461807251","4.73760461807251"
"47200","1887","1887","1887","4.786679267883301","4.786679267883301","4.786679267883301"
"47250","1889","1889","1889","4.851121425628662","4.851121425628662","4.851121425628662"
"47300","1891","1891","1891","4.6963114738464355","4.6963114738464355","4.6963114738464355"
"47350","1893","1893","1893","4.862553596496582","4.862553596496582","4.862553596496582"
"47400","1895","1895","1895","4.906806945800781","4.906806945800781","4.906806945800781"
"47450","1897","1897","1897","4.852257251739502","4.852257251739502","4.852257251739502"
"47500","1899","1899","1899","4.744604110717773","4.744604110717773","4.744604110717773"
"47550","1901","1901","1901","4.775632858276367","4.775632858276367","4.775632858276367"
"47600","1903","1903","1903","4.798501014709473","4.798501014709473","4.798501014709473"
"47650","1905","1905","1905","4.7160964012146","4.7160964012146","4.7160964012146"
"47700","1907","1907","1907","4.809588432312012","4.809588432312012","4.809588432312012"
"47750","1909","1909","1909","4.692647933959961","4.692647933959961","4.692647933959961"
"47800","1911","1911","1911","4.772141933441162","4.772141933441162","4.772141933441162"
"47850","1913","1913","1913","4.732956409454346","4.732956409454346","4.732956409454346"
"47900","1915","1915","1915","4.6849517822265625","4.6849517822265625","4.6849517822265625"
"47950","1917","1917","1917","4.771303653717041","4.771303653717041","4.771303653717041"
"48000","1919","1919","1919","4.731429100036621","4.731429100036621","4.731429100036621"
"48050","1921","1921","1921","4.6862664222717285","4.6862664222717285","4.6862664222717285"
"48100","1923","1923","1923","4.706577301025391","4.706577301025391","4.706577301025391"
"48150","1925","1925","1925","4.688086986541748","4.688086986541748","4.688086986541748"
"48200","1927","1927","1927","4.755769729614258","4.755769729614258","4.755769729614258"
"48250","1929","1929","1929","4.822210311889648","4.822210311889648","4.822210311889648"
"48300","1931","1931","1931","4.95149564743042","4.95149564743042","4.95149564743042"
"48350","1933","1933","1933","4.915640830993652","4.915640830993652","4.915640830993652"
"48400","1935","1935","1935","4.744604110717773","4.744604110717773","4.744604110717773"
"48450","1937","1937","1937","4.767910480499268","4.767910480499268","4.767910480499268"
"48500","1939","1939","1939","4.783222198486328","4.783222198486328","4.783222198486328"
"48550","1941","1941","1941","4.678317546844482","4.678317546844482","4.678317546844482"
"48600","1943","1943","1943","4.7898759841918945","4.7898759841918945","4.7898759841918945"
"48650","1945","1945","1945","4.795566082000732","4.795566082000732","4.795566082000732"
"48700","1947","1947","1947","4.795127868652344","4.795127868652344","4.795127868652344"
"48750","1949","1949","1949","4.758345127105713","4.758345127105713","4.758345127105713"
"48800","1951","1951","1951","4.7399702072143555","4.7399702072143555","4.7399702072143555"
"48850","1953","1953","1953","4.679471969604492","4.679471969604492","4.679471969604492"
"48900","1955","1955","1955","4.707663536071777","4.707663536071777","4.707663536071777"
"48950","1957","1957","1957","4.599221706390381","4.599221706390381","4.599221706390381"
"49000","1959","1959","1959","4.779094219207764","4.779094219207764","4.779094219207764"
"49050","1961","1961","1961","4.757821559906006","4.757821559906006","4.757821559906006"
"49100","1963","1963","1963","4.9012579917907715","4.9012579917907715","4.9012579917907715"
"49150","1965","1965","1965","4.868463516235352","4.868463516235352","4.868463516235352"
"49200","1967","1967","1967","4.805415153503418","4.805415153503418","4.805415153503418"
"49250","1969","1969","1969","4.825279235839844","4.825279235839844","4.825279235839844"
"49300","1971","1971","1971","4.827592372894287","4.827592372894287","4.827592372894287"
"49350","1973","1973","1973","4.771957874298096","4.771957874298096","4.771957874298096"
"49400","1975","1975","1975","4.7777509689331055","4.7777509689331055","4.7777509689331055"
"49450","1977","1977","1977","4.7883477210998535","4.7883477210998535","4.7883477210998535"
"49500","1979","1979","1979","4.860056400299072","4.860056400299072","4.860056400299072"
"49550","1981","1981","1981","4.888805389404297","4.888805389404297","4.888805389404297"
"49600","1983","1983","1983","4.907072067260742","4.907072067260742","4.907072067260742"
"49650","1985","1985","1985","4.806386470794678","4.806386470794678","4.806386470794678"
"49700","1987","1987","1987","4.862081527709961","4.862081527709961","4.862081527709961"
"49750","1989","1989","1989","4.709282398223877","4.709282398223877","4.709282398223877"
"49800","1991","1991","1991","4.8126983642578125","4.8126983642578125","4.8126983642578125"
"49850","1993","1993","1993","4.755536079406738","4.755536079406738","4.755536079406738"
"49900","1995","1995","1995","4.866693019866943","4.866693019866943","4.866693019866943"
"49950","1997","1997","1997","4.837165832519531","4.837165832519531","4.837165832519531"
"50000","1999","1999","1999","4.861412048339844","4.861412048339844","4.861412048339844"
"50050","2001","2001","2001","4.760259628295898","4.760259628295898","4.760259628295898"
"50100","2003","2003","2003","4.857895374298096","4.857895374298096","4.857895374298096"
"50150","2005","2005","2005","4.930862903594971","4.930862903594971","4.930862903594971"
"50200","2007","2007","2007","4.865316390991211","4.865316390991211","4.865316390991211"
"50250","2009","2009","2009","4.704699993133545","4.704699993133545","4.704699993133545"
"50300","2011","2011","2011","4.859218597412109","4.859218597412109","4.859218597412109"
"50350","2013","2013","2013","4.803401947021484","4.803401947021484","4.803401947021484"
"50400","2015","2015","2015","4.778488636016846","4.778488636016846","4.778488636016846"
"50450","2017","2017","2017","4.767125129699707","4.767125129699707","4.767125129699707"
"50500","2019","2019","2019","4.8032941818237305","4.8032941818237305","4.8032941818237305"
"50550","2021","2021","2021","4.761392116546631","4.761392116546631","4.761392116546631"
"50600","2023","2023","2023","4.7907209396362305","4.7907209396362305","4.7907209396362305"
"50650","2025","2025","2025","4.7834038734436035","4.7834038734436035","4.7834038734436035"
"50700","2027","2027","2027","4.736269474029541","4.736269474029541","4.736269474029541"
"50750","2029","2029","2029","4.836428642272949","4.836428642272949","4.836428642272949"
"50800","2031","2031","2031","4.861666202545166","4.861666202545166","4.861666202545166"
"50850","2033","2033","2033","4.7900800704956055","4.7900800704956055","4.7900800704956055"
"50900","2035","2035","2035","4.778170108795166","4.778170108795166","4.778170108795166"
"50950","2037","2037","2037","4.745997428894043","4.745997428894043","4.745997428894043"
"51000","2039","2039","2039","4.753745079040527","4.753745079040527","4.753745079040527"
"51050","2041","2041","2041","4.796874046325684","4.796874046325684","4.796874046325684"
"51100","2043","2043","2043","4.870786190032959","4.870786190032959","4.870786190032959"
"51150","2045","2045","2045","4.690375804901123","4.690375804901123","4.690375804901123"
"51200","2047","2047","2047","4.9969892501831055","4.9969892501831055","4.9969892501831055"
"51250","2049","2049","2049","4.729370594024658","4.729370594024658","4.729370594024658"
"51300","2051","2051","2051","4.896423816680908","4.896423816680908","4.896423816680908"
"51350","2053","2053","2053","4.715121746063232","4.715121746063232","4.715121746063232"
"51400","2055","2055","2055","4.841456413269043","4.841456413269043","4.841456413269043"
"51450","2057","2057","2057","4.718690395355225","4.718690395355225","4.718690395355225"
"51500","2059","2059","2059","4.7272162437438965","4.7272162437438965","4.7272162437438965"
"51550","2061","2061","2061","4.737861156463623","4.737861156463623","4.737861156463623"
"51600","2063","2063","2063","4.791725158691406","4.791725158691406","4.791725158691406"
"51650","2065","2065","2065","4.8233723640441895","4.8233723640441895","4.8233723640441895"
"51700","2067","2067","2067","4.752866744995117","4.752866744995117","4.752866744995117"
"51750","2069","2069","2069","4.77879524230957","4.77879524230957","4.77879524230957"
"51800","2071","2071","2071","4.7572526931762695","4.7572526931762695","4.7572526931762695"
"51850","2073","2073","2073","4.787772178649902","4.787772178649902","4.787772178649902"
"51900","2075","2075","2075","4.687891960144043","4.687891960144043","4.687891960144043"
